Time,Velocity,SOC,Air Drag,Hill Climb,Rolling Resistance,Angle
0.005555555555555556,90,49.81790437758665,0.006304666666666667,0.9702522880325696,1.828288158323123,25.0
0.02777777777777778,90,49.08952188793326,0.006304666666666667,0.9702522880325696,1.828288158323123,25.0
0.05,90,49.13734122870592,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.05555555555555556,90,49.149296063899094,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.061111111111111116,90,48.96720044148575,0.006304666666666667,0.9702522880325696,1.828288158323123,25.0
0.08333333333333334,90,48.23881795183236,0.006304666666666667,0.9702522880325696,1.828288158323123,25.0
0.10555555555555557,90,48.28663729260502,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.11111111111111112,90,48.298592127798194,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.11666666666666667,90,48.116496505384845,0.006304666666666667,0.9702522880325696,1.828288158323123,25.0
0.1388888888888889,90,47.38811401573146,0.006304666666666667,0.9702522880325696,1.828288158323123,25.0
0.16111111111111112,90,47.43593335650412,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.16666666666666669,90,47.44788819169729,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.1748633879781421,61,47.40317697192749,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.20765027322404375,61,47.224332092848314,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.22987249544626598,90,47.272151433620984,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.23542805100182154,90,47.284106268814156,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.24362477231329696,61,47.23939504904436,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.2764116575591986,61,47.06055016996518,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.2986338797814208,90,47.108369510737845,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.30418943533697634,90,47.12032434593102,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.31238615664845176,61,47.07561312616123,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.3451730418943534,61,46.89676824708204,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.3673952641165756,90,46.94458758785471,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.3729508196721311,90,46.95654242304788,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.38114754098360654,61,46.91183120327808,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.41393442622950816,61,46.732986324198905,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.43615664845173036,90,46.78080566497157,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.4417122040072859,90,46.79276050016474,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.4499089253187613,61,46.74804928039495,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.48269581056466293,61,46.569204401315766,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.5049180327868852,90,46.617023742088435,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.5104735883424407,90,46.62897857728161,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.5186703096539161,61,46.58426735751181,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.5514571948998178,61,46.405422478432634,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.5736794171220401,90,46.4532418192053,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.5792349726775956,90,46.46519665439847,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.587431693989071,61,46.420485434628674,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.6202185792349727,61,46.241640555549495,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.642440801457195,90,46.28945989632216,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.6479963570127505,90,46.30141473151533,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.6561930783242259,61,46.256703511745535,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.6889799635701276,61,46.077858632666356,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.7112021857923498,90,46.125677973439025,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.7167577413479054,90,46.1376328086322,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.7249544626593808,61,46.0929215888624,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.7577413479052825,61,45.914076709783224,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.7799635701275047,90,45.961896050555886,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.7855191256830603,90,45.97385088574906,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.7937158469945357,61,45.929139665979264,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.8265027322404374,61,45.750294786900085,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.8487249544626596,90,45.79811412767275,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.8542805100182151,90,45.81006896286592,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.8624772313296906,61,45.765357743096125,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.8952641165755922,61,45.586512864016946,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.9174863387978145,90,45.63433220478961,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.92304189435337,90,45.64628703998278,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.9312386156648454,61,45.60157582021299,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.9640255009107471,61,45.42273094113381,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
0.9862477231329694,90,45.470550281906476,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
0.9918032786885249,90,45.48250511709965,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.0000000000000002,61,45.437793897329854,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.032786885245902,61,45.258949018250675,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.055009107468124,90,45.30676835902334,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.0605646630236796,90,45.3187231942165,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.0687613843351549,61,45.274011974446715,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.1015482695810566,61,45.09516709536753,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.1237704918032787,90,45.1429864361402,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.1293260473588342,90,45.15494127133337,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.1375227686703095,61,45.110230051563576,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.1703096539162112,61,44.9313851724844,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.1925318761384334,90,44.979204513257066,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.198087431693989,90,44.99115934845024,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.2062841530054642,61,44.946448128680444,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.2390710382513659,61,44.767603249601265,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.261293260473588,90,44.81542259037393,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.2668488160291436,90,44.82737742556709,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.2750455373406189,61,44.7826662057973,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.3078324225865205,61,44.60382132671812,0.001963017208047554,0.6576154396665195,1.2391730850856724,25.0
1.3300546448087427,90,44.65164066749079,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
1.3356102003642982,90,44.66359550268396,0.006304666666666667,-0.9702522880325696,1.828288158323123,-25.0
